DeepSEA_auROC,DanQ_auROC,DanQ-JASPAR_auROC,ChromDL_auROC,DeepSEA_auPRC,DanQ_auPRC,DanQ-JASPAR_auPRC,ChromDL_auPRC
0.946155967,0.954672668,0.958389565,0.972933303,0.220844439,0.267433002,0.275112876,0.376698924
0.976938955,0.978666323,0.982506829,0.986704948,0.44260659,0.487512551,0.50598601,0.560201866
0.955840635,0.963094666,0.966185993,0.975405062,0.319787788,0.360491089,0.351499752,0.415947879
0.904003718,0.913501984,0.915264831,0.91982586,0.420814641,0.447947695,0.449215524,0.452301754
0.966481725,0.968814438,0.96966867,0.973797122,0.308857671,0.352838427,0.345171767,0.363478512
0.961492995,0.96727374,0.969416927,0.969945001,0.171654165,0.204584646,0.219208762,0.225070687
0.982048618,0.984182428,0.983143996,0.985472758,0.415736776,0.464105312,0.455255363,0.471830912
0.940969855,0.917049483,0.923738474,0.967549711,0.357052226,0.346658064,0.354048993,0.500416503
0.910957167,0.920817474,0.919581866,0.921647193,0.478326838,0.496106993,0.497086348,0.497400154
0.95272497,0.957175225,0.957050823,0.959131277,0.362849705,0.383000623,0.383994844,0.379146023
0.984173628,0.98533757,0.986407746,0.988278478,0.233290495,0.295073439,0.286763116,0.335759813
0.970076098,0.972672657,0.97638331,0.984929387,0.101081213,0.140178626,0.147895088,0.190553235
0.97629226,0.979898338,0.98302453,0.986506021,0.296054815,0.329891955,0.357940096,0.385940866
0.971372911,0.973453117,0.975281043,0.979104411,0.199586558,0.227329442,0.244530596,0.257543535
0.986842904,0.98945024,0.990287717,0.991635838,0.638482215,0.668274792,0.674476084,0.690609295
0.965702763,0.968509434,0.973585332,0.977109182,0.358046134,0.388269919,0.40094753,0.442960542
0.95448315,0.957739492,0.959446268,0.962941665,0.310610245,0.328156981,0.347283688,0.370960772
0.944196728,0.947997294,0.955602655,0.967609688,0.34106891,0.365598627,0.400207203,0.459448588
0.943532165,0.947418588,0.955972651,0.966950216,0.373016424,0.398625181,0.443006871,0.501698434
0.943101921,0.949677328,0.957148342,0.966838392,0.328173443,0.355011791,0.392062381,0.434981195
0.988331069,0.988915384,0.989334857,0.99106971,0.561585726,0.61469508,0.61349196,0.626063313
0.937250962,0.942775982,0.954595508,0.959673363,0.17216603,0.19398713,0.227516386,0.258792326
0.962022049,0.967797421,0.972495856,0.978360691,0.263098355,0.322613412,0.338967659,0.385814774
0.954636203,0.964082586,0.966350947,0.973559543,0.252667593,0.313524897,0.335753132,0.366597933
0.955196962,0.958006417,0.961158719,0.966282423,0.261404903,0.274683933,0.300466781,0.332076843
0.916877278,0.924327815,0.932656276,0.938298834,0.080176469,0.101803597,0.124322106,0.13902089
0.908103887,0.916692844,0.929195465,0.938474316,0.195864008,0.222184295,0.247290041,0.263424356
0.908727988,0.919866988,0.934014939,0.94529812,0.166984648,0.200015766,0.230886964,0.273435719
0.984887604,0.973025861,0.97734792,0.989863218,0.474319096,0.459424009,0.481485125,0.560624756
0.953006243,0.952145282,0.953401997,0.968149749,0.350833473,0.399747158,0.403020903,0.453414753
0.932979836,0.933426412,0.946249932,0.956470121,0.230631892,0.244179254,0.279453903,0.321500539
0.908404142,0.917114166,0.921220902,0.925986976,0.392931306,0.427557353,0.429958587,0.431293813
0.948906184,0.952078403,0.954016879,0.956976037,0.50675014,0.530483566,0.536508853,0.538429458
0.976796245,0.981710276,0.983406818,0.985358132,0.604174723,0.643025974,0.650372226,0.663070222
0.942017622,0.943944902,0.952322135,0.963801252,0.188252982,0.193150881,0.222583443,0.265884417
0.950666732,0.953034625,0.958021934,0.959945408,0.314508363,0.332379446,0.346620938,0.337151386
0.942727504,0.945752815,0.95675663,0.963058771,0.272329868,0.298114193,0.337663703,0.3704217
0.991742099,0.976471546,0.984407389,0.992802327,0.31014129,0.346949417,0.339175972,0.418344531
0.853729196,0.883070739,0.894336926,0.954455281,0.0388119,0.048846124,0.047117652,0.145707823
0.986033679,0.987785869,0.988767402,0.988431994,0.562853606,0.58585271,0.59706037,0.589177507
0.977847001,0.976825683,0.979742224,0.982367926,0.067296355,0.075626176,0.087694898,0.125572264
0.911202801,0.918163061,0.930332636,0.949892474,0.131896012,0.16113646,0.181596666,0.23362881
0.982911581,0.983825101,0.986145992,0.988230463,0.388128775,0.428716372,0.447836704,0.483957672
0.967588379,0.972895318,0.972778455,0.980177308,0.448251398,0.472330915,0.472256325,0.496041862
0.954026245,0.96513025,0.966138709,0.979948649,0.07906862,0.11747647,0.125552766,0.277914238
0.967724078,0.973884264,0.971904114,0.979698331,0.137657205,0.180841134,0.163998625,0.189966928
0.918693054,0.924723777,0.927397326,0.942107446,0.377177387,0.394679355,0.403348666,0.423491016
0.926147666,0.931827469,0.931514259,0.940674934,0.408487156,0.430668406,0.426438133,0.436334248
0.966515758,0.972163834,0.973058755,0.9777169,0.24843793,0.285730361,0.274867808,0.304095409
0.946783024,0.955445066,0.945947035,0.95629369,0.055359144,0.108857662,0.105238697,0.153807545
0.951982546,0.959141183,0.957833745,0.956778254,0.116570366,0.164028527,0.154196332,0.154563371
0.867518233,0.884903249,0.888568606,0.905584949,0.135286658,0.162121608,0.173981456,0.198758929
0.945297111,0.955149003,0.957251017,0.964051931,0.233256411,0.280351488,0.288073354,0.317749241
0.983784131,0.985872524,0.987293719,0.988739939,0.603674169,0.62885619,0.639056688,0.648079082
0.989923324,0.991062599,0.99129723,0.991970342,0.286065903,0.336636939,0.341994219,0.331970605
0.963235911,0.967199179,0.966919819,0.970035989,0.37823055,0.404166011,0.395479984,0.402049745
0.93145635,0.936716569,0.944380976,0.974540044,0.272761981,0.293098501,0.309445679,0.471245387
0.958270991,0.964065983,0.966021755,0.973472838,0.394223178,0.425053894,0.426953562,0.464029506
0.974433524,0.97967719,0.979408752,0.980469986,0.334994847,0.392435143,0.391171888,0.39321304
0.977913227,0.98004567,0.980258247,0.982414919,0.300265703,0.297820521,0.297568457,0.316603733
0.970624016,0.975629088,0.976758053,0.979936054,0.430323001,0.491030428,0.481938443,0.495947735
0.958298093,0.960901697,0.964143161,0.973476286,0.255653266,0.272079314,0.295444684,0.323046868
0.946921693,0.953471924,0.952179567,0.961129739,0.100802861,0.120868555,0.12172779,0.153171005
0.946450203,0.954062781,0.954227903,0.958366149,0.442044106,0.479480722,0.479972574,0.49085747
0.916608232,0.918626963,0.944241022,0.973285137,0.048600801,0.056849906,0.078891784,0.152082957
0.920975477,0.921977789,0.931064128,0.945431969,0.170702367,0.178858108,0.197749114,0.236016842
0.950617333,0.936209927,0.946081271,0.97015739,0.287497875,0.29762963,0.310282578,0.407614084
0.942659129,0.948253428,0.950885719,0.954704598,0.312015454,0.341181563,0.353827361,0.342464929
0.931789038,0.939468035,0.942737474,0.946435211,0.338125982,0.37244644,0.380019572,0.375116426
0.951292087,0.957320271,0.956650814,0.956401484,0.569409399,0.594137056,0.592372029,0.58251591
0.967879614,0.969506365,0.970545221,0.982816909,0.272348495,0.295647625,0.30876616,0.410897653
0.987508717,0.989780947,0.990494482,0.991733643,0.560496925,0.587962998,0.603142135,0.608176917
0.973752096,0.975278831,0.974466325,0.974055816,0.286774099,0.314791158,0.319795899,0.327356109
0.991661661,0.992597429,0.992704431,0.994260626,0.401441107,0.527805884,0.517888551,0.570869657
0.972705412,0.976641776,0.9754055,0.978258085,0.270534442,0.305217983,0.305760263,0.314901864
0.991181539,0.990315691,0.988735019,0.98791712,0.325415287,0.397950062,0.366575043,0.385055034
0.914001353,0.927425275,0.921435593,0.964115817,0.089580647,0.114008044,0.110218537,0.170002033
0.948215404,0.955414826,0.961898629,0.968378291,0.1697467,0.205374214,0.235212544,0.26781941
0.973415421,0.976048759,0.97707815,0.978675125,0.439748927,0.47739756,0.474556597,0.467307318
0.890440546,0.900222189,0.896768409,0.915439786,0.064628225,0.087666737,0.089853804,0.089629407
0.922597989,0.928141836,0.935283574,0.944575632,0.255732098,0.272462356,0.300584298,0.332570608
0.985768313,0.98707562,0.987217847,0.987210586,0.191209291,0.203898604,0.223931187,0.203752758
0.916828143,0.925509388,0.931864418,0.938969693,0.136589329,0.170216957,0.192476479,0.219803238
0.974563686,0.97842363,0.980118877,0.984197438,0.37302121,0.404380753,0.410338512,0.441045306
0.983002327,0.985477603,0.985607122,0.988072686,0.42495077,0.459147157,0.450033538,0.475143357
0.957374991,0.961516296,0.961890714,0.969903265,0.368855976,0.381805971,0.383395174,0.424627602
0.95579861,0.965528998,0.965171869,0.970245217,0.063504328,0.117976431,0.138244926,0.264416742
0.970400592,0.972951232,0.972539371,0.975492391,0.373238535,0.418347231,0.407066588,0.423978005
0.975145248,0.966220972,0.970677487,0.983085211,0.405590494,0.425428859,0.433642223,0.521719641
0.928962738,0.936744464,0.940050656,0.946450491,0.169585408,0.186279392,0.188489874,0.182832106
0.98032654,0.982870389,0.983613773,0.983953343,0.169698144,0.179762887,0.18866366,0.183015109
0.962361693,0.966092612,0.96857876,0.971323823,0.329942323,0.349861361,0.363478345,0.354796469
0.935109016,0.908458372,0.918921123,0.966430822,0.352803205,0.332620184,0.353093511,0.493971827
0.93017281,0.938622341,0.94050771,0.944554446,0.079889952,0.093731314,0.090711198,0.115534154
0.922334826,0.932479034,0.93632895,0.943007063,0.21673075,0.251198068,0.253512177,0.244680159
0.910221709,0.922991587,0.927175757,0.94082173,0.232464557,0.266323801,0.271994269,0.29535669
0.907063492,0.922659045,0.927738277,0.939409209,0.260975484,0.317172157,0.321274963,0.355738007
0.957974346,0.962024738,0.964674207,0.972554695,0.292292295,0.350316354,0.358104319,0.379938881
0.959115812,0.94906955,0.956336372,0.978438881,0.284483302,0.313005241,0.320290399,0.390889524
0.901610066,0.911246197,0.916926651,0.929102719,0.301130992,0.322806176,0.331700497,0.352607322
0.991020275,0.992511245,0.993109771,0.99390687,0.605119464,0.656784914,0.65587679,0.674639237
0.891925063,0.90214988,0.912921922,0.924843159,0.222156108,0.248299012,0.281197303,0.31125727
0.958137666,0.965446477,0.968358229,0.971171743,0.544030423,0.583184878,0.595278899,0.605118146
0.97806443,0.980303351,0.981853018,0.985702098,0.388970943,0.428196726,0.432832106,0.475350561
0.944735901,0.952677221,0.953239344,0.964410143,0.301850523,0.333628448,0.325078459,0.373179234
0.946856187,0.94994568,0.951652868,0.957997928,0.288195231,0.297512227,0.302064305,0.311836666
0.968996752,0.971053209,0.974031214,0.976433479,0.409654723,0.439612418,0.449319408,0.444713098
0.987168417,0.989672474,0.990287353,0.991462957,0.668881908,0.706635362,0.704434124,0.725453452
0.895361686,0.892856288,0.931826571,0.954032607,0.03016,0.032850466,0.063145958,0.142994078
0.877178508,0.876224882,0.907745662,0.938536911,0.064234967,0.075684473,0.110275638,0.186103185
0.877228411,0.87690529,0.907611866,0.938899413,0.063840266,0.075760648,0.108529833,0.187216985
0.91807632,0.928520172,0.935047833,0.954827727,0.244747038,0.286568245,0.312095568,0.371044262
0.864564285,0.870537614,0.879725744,0.935836986,0.14953962,0.167278251,0.18559248,0.330525802
0.882579323,0.904663917,0.911042115,0.937135068,0.100503896,0.128116399,0.141662729,0.19819367
0.977759226,0.975177146,0.97742938,0.984562909,0.398898067,0.442989008,0.455183631,0.476349232
0.916523037,0.924530448,0.925442852,0.929739434,0.345898673,0.371199201,0.373175376,0.380908623
0.958361915,0.962891373,0.961157851,0.967208458,0.123908049,0.162087568,0.172371482,0.184416852
0.971565265,0.974458205,0.975464328,0.979888718,0.490754639,0.515623197,0.522708159,0.566845366
0.970096237,0.975408866,0.974715802,0.979353658,0.314981117,0.352952261,0.362017137,0.366850394
0.663888085,0.697448687,0.712331274,0.713725957,0.008492456,0.010661755,0.011198469,0.010816676
0.988579197,0.990436926,0.990764688,0.991889476,0.63659098,0.678952824,0.687556031,0.695373443
0.972015609,0.972140648,0.977821513,0.972957789,0.517869106,0.577759454,0.566596925,0.564040745
0.951498795,0.952879493,0.956670612,0.967420967,0.159606454,0.203007594,0.210823353,0.265211732
0.991693325,0.991660398,0.990911254,0.992452149,0.529412097,0.57604125,0.576155234,0.569275384
0.944348841,0.949001383,0.954789604,0.962466178,0.220495417,0.2329333,0.255835913,0.276740354
0.997287365,0.997688709,0.997634321,0.99965527,0.057529356,0.156831512,0.208681966,0.704236696
0.988763616,0.992084473,0.99186239,0.993177634,0.408668582,0.428595885,0.455407415,0.444479562
0.888391109,0.892558827,0.891035391,0.89414913,0.070552906,0.077615838,0.079940158,0.077850755
0.942040607,0.944498124,0.949985572,0.954847025,0.298982492,0.326578471,0.342820679,0.35753275
0.960820639,0.96984121,0.97175321,0.974000686,0.052303648,0.079914393,0.080288724,0.179866034
0.979011087,0.984030856,0.985054085,0.986740369,0.549968911,0.606930515,0.618437527,0.631319045
0.970666767,0.976184696,0.97457941,0.97036999,0.196131359,0.23101146,0.21866536,0.239319432
0.892538354,0.926621975,0.928658405,0.941584214,0.187258841,0.290755333,0.296577691,0.357035489
0.965664017,0.96741434,0.968150446,0.972374843,0.404357562,0.436700656,0.43217499,0.447052477
0.923745016,0.929575239,0.933616055,0.941564643,0.133470572,0.147185817,0.16286634,0.187832695
0.966194552,0.971981482,0.97623833,0.985274872,0.101688536,0.119893382,0.138680267,0.203169828
0.957453008,0.959016997,0.961719901,0.961530324,0.342441508,0.375242252,0.376746284,0.380892072
0.951987599,0.955069885,0.958207404,0.958803282,0.405934575,0.435951957,0.446141357,0.439761478
0.939281483,0.943380586,0.943988237,0.946388473,0.338248326,0.368095765,0.365106918,0.380488004
0.985723035,0.989221985,0.989880025,0.991693475,0.345346121,0.432098025,0.419499572,0.450301418
0.939836519,0.941091865,0.94567196,0.955954349,0.217027376,0.239721354,0.25280699,0.311285189
0.987151504,0.986659,0.989526483,0.989681062,0.405223514,0.464345387,0.483980522,0.482667651
0.953241064,0.959116654,0.960281944,0.96530854,0.411141412,0.457899962,0.454296917,0.468205252
0.987961857,0.991582287,0.990430398,0.990813273,0.451447169,0.527465878,0.516779295,0.547026253
0.959971103,0.960545921,0.967295692,0.973235222,0.149608807,0.166405967,0.194134545,0.222136417
0.931861711,0.930640962,0.940647345,0.9469176,0.205675222,0.21424063,0.248132418,0.276198272
0.919500854,0.921281395,0.920884457,0.928992355,0.383490945,0.402256813,0.40810318,0.412294392
0.924078021,0.92717257,0.924984071,0.924429292,0.34031407,0.37146931,0.365487573,0.355133228
0.96813096,0.969444141,0.969294475,0.969901836,0.40349171,0.43099529,0.427351301,0.415203513
0.942061887,0.98673355,0.962313745,0.951620808,9.53E-05,0.003748453,0.000109892,0.004416424
0.979247993,0.983166793,0.984420061,0.985814611,0.594425505,0.635541553,0.644680726,0.652555923
0.921216659,0.933651669,0.937935858,0.945717144,0.208897913,0.23088189,0.24602825,0.238049221
0.950010504,0.954458232,0.953165641,0.955699686,0.32720465,0.35371216,0.347343643,0.351342167
0.977133874,0.979213682,0.980173676,0.982406304,0.666976063,0.69830362,0.704533782,0.711542543
0.925506337,0.925966439,0.933012864,0.932115207,0.062260342,0.057410479,0.05847521,0.060465819
0.911616503,0.919094302,0.922780706,0.927683488,0.086468066,0.096113088,0.095655996,0.116153949
0.927338626,0.931303095,0.937208157,0.943612731,0.183418405,0.202315147,0.213806282,0.238541121
0.911404453,0.913213984,0.917221013,0.920844405,0.220134142,0.236031773,0.24320757,0.243999507
0.962338054,0.966342215,0.96258839,0.965840993,0.145025307,0.144241178,0.136823515,0.172383889
0.973089523,0.976383522,0.978078687,0.980561237,0.324565079,0.362103437,0.373388552,0.38054187
0.871817325,0.880317501,0.879919105,0.886635702,0.100477416,0.119101056,0.119264319,0.119590574
0.926697195,0.933193885,0.927668967,0.957859895,0.074355572,0.089144549,0.089746317,0.138318522
0.982639769,0.987818132,0.988406452,0.990462343,0.616799002,0.668861718,0.669663005,0.674802285
0.706886447,0.7412895,0.765685236,0.792709972,0.001885618,0.02916769,0.026967759,0.055697895
0.908275757,0.93189548,0.937759673,0.944238243,0.033995656,0.125252017,0.077312083,0.296690302
0.93821577,0.942286792,0.948132774,0.95850317,0.297770668,0.329406904,0.355333648,0.419512908
0.924227214,0.928279188,0.925939815,0.934365923,0.37161083,0.401118317,0.398657171,0.404443728
0.95623254,0.95773234,0.962405079,0.970526245,0.168109907,0.213079895,0.227921733,0.272573994
0.948067411,0.949865429,0.950208695,0.952658619,0.480657107,0.504043705,0.509569233,0.505889851
0.948288218,0.952703912,0.95528365,0.960708248,0.263177451,0.289640965,0.306873239,0.319811688
0.974398294,0.974644594,0.975929981,0.975384628,0.593161713,0.615950132,0.621854685,0.618816852
0.943585332,0.944078653,0.948265362,0.963097849,0.156281115,0.195571423,0.211060117,0.272340211
0.93632009,0.939957784,0.939752512,0.943357712,0.440608974,0.460961631,0.46198463,0.459784249
0.958548139,0.959048238,0.966991969,0.97680882,0.074905123,0.10823828,0.111605763,0.159443791
0.975301099,0.975610486,0.976121953,0.975850249,0.547944582,0.575277927,0.578191369,0.574036743
0.941896065,0.943310411,0.950611234,0.957471298,0.198290032,0.227726014,0.243487662,0.279342598
0.96602387,0.967690973,0.967806872,0.968698314,0.595985947,0.614526851,0.616881003,0.620954752
0.959763371,0.95813515,0.965568454,0.975901756,0.163635118,0.202207671,0.213080889,0.282956912
0.948350092,0.951231072,0.950695217,0.956559088,0.473702142,0.501381186,0.502088164,0.506938858
0.967053845,0.964610873,0.971141208,0.981199275,0.141186923,0.189226581,0.197227612,0.260330082
0.957867377,0.959691973,0.959463632,0.961442094,0.515511485,0.535978033,0.536023639,0.547942863
0.952436603,0.955696693,0.966887204,0.974684217,0.203906628,0.237117763,0.275669051,0.315270786
0.950789565,0.952302342,0.970797054,0.976618522,0.086229404,0.113197416,0.147553391,0.232079048
0.973389416,0.980533433,0.981423613,0.987239195,0.327982893,0.436085868,0.415638105,0.519257973
0.94649488,0.951909499,0.949674338,0.951819888,0.059816977,0.064001271,0.052408653,0.046744558
0.967552972,0.973031416,0.979209016,0.98413446,0.25516938,0.279565548,0.29445156,0.346080705
0.960741366,0.971802568,0.975902438,0.985780344,0.099524989,0.197071025,0.219500386,0.269771628
0.971816478,0.981301879,0.981320262,0.986393934,0.176652948,0.210850626,0.223057268,0.292229087
0.950831481,0.958554196,0.962571955,0.965148525,0.152298382,0.172146787,0.179207402,0.192872854
0.958486059,0.966044899,0.966654471,0.974159071,0.206124565,0.233855773,0.226247733,0.231863093
0.949495575,0.963394935,0.966863886,0.976540675,0.21913287,0.278101691,0.29905922,0.35395813
0.970228644,0.968584285,0.976585005,0.986099333,0.337171455,0.358871889,0.393431585,0.520469819
0.946810238,0.963579877,0.9664237,0.974218184,0.234447485,0.2944497,0.309449549,0.341493623
0.968895137,0.975403812,0.978257723,0.982621582,0.218558087,0.273717837,0.280287051,0.325936954
0.99285262,0.993163492,0.992573402,0.995025948,0.39500843,0.490268814,0.456423062,0.533937083
0.980032382,0.983850665,0.985781192,0.987313145,0.618603579,0.655900812,0.671328006,0.682812137
0.8494893,0.880400549,0.892588703,0.901550189,0.028515597,0.027885898,0.035925406,0.035711555
0.94653831,0.957657956,0.960357755,0.964861301,0.363472513,0.397430396,0.406845058,0.4079491
0.977584734,0.980917427,0.983080821,0.981376015,0.251555002,0.282510588,0.28672909,0.267624349
0.957975186,0.963516778,0.96539963,0.969513155,0.392826004,0.422197057,0.420902356,0.42038002
0.983206523,0.985977939,0.988311348,0.989809678,0.367339873,0.427973679,0.447742214,0.494582118
0.95304759,0.962830962,0.965107044,0.972494639,0.537967125,0.599851793,0.60579386,0.637625989
0.954535075,0.95538448,0.957543901,0.960519499,0.4872009,0.509618654,0.505805074,0.494493673
0.898262337,0.911001575,0.915173472,0.948682657,0.223657524,0.250271174,0.253583038,0.320622442
0.896890814,0.89495375,0.906005067,0.926274893,0.197408042,0.154406844,0.166774029,0.149343454
0.817216556,0.838750371,0.846362576,0.881526723,0.112281079,0.144772633,0.148202525,0.201001805
0.99142818,0.993526404,0.99261835,0.99323596,0.529307108,0.573322924,0.571621469,0.563757925
0.86299402,0.876397309,0.894341622,0.943989848,0.069542368,0.081894251,0.101237741,0.210946551
0.873951723,0.879532693,0.884966736,0.953533287,0.236285877,0.245610254,0.256275449,0.442838581
0.901188029,0.926934553,0.931974032,0.954327041,0.19538823,0.253414639,0.265722596,0.335621499
0.897349879,0.921372763,0.926615603,0.948018192,0.229659383,0.279617162,0.292532027,0.365616959
0.909466684,0.920793295,0.924040761,0.932053169,0.146907541,0.172520636,0.17834574,0.185438143
0.928472309,0.945188657,0.945876083,0.947816282,0.070142473,0.097707265,0.103537593,0.095899677
0.912300929,0.879690726,0.918186188,0.965664679,0.009474553,0.109167449,0.081546341,0.154473386
0.944826433,0.953661719,0.952670447,0.964615476,0.226457391,0.245688569,0.255011669,0.267077981
0.830668202,0.687000929,0.6706933,0.910607211,9.59E-05,0.000154075,0.00016358,0.000205336
0.795259425,0.831930391,0.818080033,0.828105828,0.005320839,0.118281285,0.117223983,0.051907929
0.89154856,0.90699804,0.91696618,0.906813328,0.02237661,0.030872658,0.040570769,0.017805873
0.935635239,0.940500493,0.943373424,0.952818204,0.384954647,0.399927779,0.410475741,0.453371778
0.974039806,0.977854457,0.978697577,0.984378791,0.247838461,0.257759261,0.278789285,0.310566539
0.94516379,0.950774581,0.951126049,0.960206179,0.377450435,0.399543191,0.407523631,0.42366091
0.94977116,0.956155305,0.95970245,0.968371806,0.322044846,0.33880499,0.357377722,0.398928498
0.954464015,0.960811173,0.961196699,0.969168506,0.235986826,0.24782928,0.262212575,0.266698078
0.915107288,0.928832674,0.928816531,0.943609225,0.224031021,0.24860625,0.254851196,0.280259341
0.986673104,0.987597582,0.986697133,0.985432575,0.272889854,0.31120271,0.301596252,0.279234047
0.969831507,0.970314241,0.972201495,0.972437097,0.197688332,0.234890339,0.232893,0.22415486
0.971110759,0.97494931,0.974489838,0.975782967,0.239900429,0.266919072,0.265291927,0.260621934
0.974264398,0.974914422,0.973669967,0.977554479,0.420223763,0.458415878,0.452058003,0.45976787
0.962083008,0.967428608,0.969552822,0.977106428,0.361919056,0.39729157,0.392820353,0.428799494
0.931200033,0.937502929,0.93871175,0.946265003,0.241348748,0.268982421,0.277844674,0.274178256
0.991011533,0.991611008,0.99149024,0.991329061,0.412070081,0.440827331,0.434926687,0.416104161
0.958058206,0.96254349,0.963240184,0.963302347,0.178487591,0.187617239,0.196913686,0.192506838
0.986984377,0.983817243,0.986997077,0.983943818,0.416626282,0.467316122,0.497673319,0.452784653
0.949783336,0.956016049,0.958135165,0.965281339,0.362784171,0.380199756,0.389990551,0.425124716
0.951266053,0.952665924,0.959055364,0.971871012,0.259227254,0.279852637,0.301097469,0.400332997
0.92969034,0.937005989,0.939064302,0.949102241,0.3546265,0.382050693,0.385292345,0.401202302
0.966530426,0.969543497,0.970326256,0.971911008,0.394416536,0.431552207,0.434136468,0.433042617
0.948104524,0.95332073,0.952770854,0.956839841,0.309183947,0.323208362,0.329896504,0.327236237
0.968547009,0.976689859,0.97363527,0.977386588,0.33660229,0.396082136,0.394941792,0.398660474
0.948726249,0.958080109,0.956841378,0.965022778,0.271431997,0.330400865,0.32824614,0.340170026
0.973955704,0.981810786,0.980621841,0.98623081,0.381070752,0.455181484,0.42515467,0.482622644
0.923274474,0.930281509,0.934803986,0.950928399,0.261611861,0.272304164,0.28625501,0.336399022
0.909935156,0.915522844,0.913532886,0.911974675,0.325006685,0.339466126,0.341770889,0.336844516
0.956122846,0.959044691,0.959385817,0.960062755,0.572177828,0.585073508,0.58509816,0.569963842
0.897594092,0.908389719,0.913207362,0.931188554,0.04248863,0.045772289,0.050481956,0.062365093
0.961280216,0.968717547,0.970785267,0.974605745,0.52030205,0.559410357,0.568360962,0.579816557
0.921993905,0.93207198,0.934130603,0.94395788,0.255940409,0.285267228,0.290486513,0.287588641
0.919073389,0.931311286,0.929442822,0.946898029,0.058846046,0.095058107,0.08188215,0.135697395
0.961740521,0.966993168,0.967637784,0.972369684,0.486442536,0.522735448,0.53039141,0.53847693
0.78394455,0.819262996,0.812745562,0.84951709,0.004563543,0.006362945,0.006106959,0.010411215
0.877472064,0.909323424,0.908234526,0.930793731,0.162191804,0.222938826,0.226447832,0.276185317
0.933638563,0.941376358,0.946577477,0.959851307,0.213635957,0.229473871,0.25291583,0.299289283
0.912152882,0.918249741,0.917770098,0.932073113,0.262593929,0.277410883,0.281015052,0.290302381
0.867147037,0.883335318,0.891752071,0.927671145,0.18334044,0.204630793,0.215703397,0.280169325
0.869614462,0.887091837,0.901551719,0.952098624,0.045142588,0.058439004,0.066182329,0.167130874
0.935291396,0.947663019,0.944661263,0.958159116,0.072940277,0.108052062,0.08188516,0.139520182
0.890227568,0.909252497,0.90259621,0.913535591,0.052192331,0.068882067,0.059394878,0.081095998
0.954394551,0.958200968,0.960798787,0.965508394,0.273043099,0.30105037,0.298425848,0.334724974
0.907010836,0.916777038,0.912983284,0.938746371,0.099155608,0.105001708,0.109670062,0.139137575
0.960100483,0.97009175,0.969425212,0.975213765,0.30906206,0.376800885,0.385209904,0.398307392
0.904008615,0.948806646,0.978163597,0.759560843,0.000182697,8.07E-05,0.000204328,0.000210591
0.8552139,0.871941228,0.871121682,0.933912308,0.010190322,0.019231726,0.012865921,0.10109815
0.924680304,0.932555758,0.944573938,0.952062304,0.155335566,0.195411007,0.231584209,0.259507019
0.950947837,0.95753065,0.961436082,0.96874763,0.223623014,0.250738138,0.273190842,0.297786339
0.98621887,0.983414909,0.982135761,0.994495499,0.119539015,0.176534914,0.239046795,0.392619105
0.972425369,0.976243159,0.980000791,0.985026501,0.313587197,0.349224783,0.373240322,0.410978288
0.977058861,0.97864903,0.980974938,0.985586604,0.549507547,0.578317969,0.58780529,0.632981677
0.970338458,0.974422436,0.978424631,0.986319557,0.169573502,0.173509798,0.205958257,0.315947774
0.971476918,0.978725691,0.980713517,0.986295465,0.293010635,0.353441938,0.369051623,0.425410594
0.954514827,0.962789688,0.963971781,0.969663556,0.124740978,0.142850168,0.150849229,0.196378321
0.974446616,0.972182014,0.97969149,0.982532348,0.044413501,0.044240768,0.068160706,0.102834974
0.995746624,0.988270496,0.993490472,0.995427526,0.17706282,0.169414782,0.21439788,0.242915886
0.96533547,0.975148905,0.975398257,0.981881502,0.21649257,0.273673386,0.28773063,0.354389949
0.938378268,0.954667337,0.949933891,0.958826749,0.027678924,0.117965213,0.097743253,0.125767019
0.96252579,0.979625383,0.958746247,0.981276633,0.350572349,0.383380111,0.396079744,0.417035953
0.971357556,0.978955929,0.979470307,0.98570005,0.457270296,0.563512209,0.557782156,0.627488177
0.97621061,0.97414339,0.978624068,0.988030874,0.51730071,0.521077845,0.557013944,0.643355695
0.982220392,0.976950271,0.982108163,0.992681677,0.680823326,0.674506345,0.716645423,0.815030412
0.978928306,0.973592063,0.97998046,0.990105587,0.542790618,0.536138629,0.585722278,0.698921577
0.97537436,0.978757808,0.980379696,0.98395834,0.33765521,0.367090073,0.381591465,0.383898178
0.9755044,0.978179126,0.979718669,0.980712355,0.376154908,0.405825269,0.415553951,0.410350796
0.962458524,0.967788905,0.971662184,0.973939648,0.409133848,0.438452237,0.459995062,0.452007758
0.993560086,0.989120681,0.99520519,0.997242038,0.368779602,0.511593091,0.460824168,0.536975262
0.947080433,0.956166629,0.960207278,0.967221526,0.11311633,0.142860189,0.159240614,0.197837647
0.923869356,0.932622788,0.937982619,0.938009105,0.017959841,0.040525666,0.031114545,0.03339937
0.958010755,0.96158366,0.962181967,0.9628327,0.400381188,0.423800123,0.429397245,0.415971611
0.940325898,0.945319029,0.951108762,0.954025553,0.401862855,0.426017466,0.435946756,0.432940565
0.844868067,0.858156907,0.862777329,0.861547288,0.077463775,0.08102546,0.080839601,0.087824879
0.981928132,0.985498348,0.986968585,0.988067667,0.583894244,0.618928746,0.629192897,0.638343104
